,sample2,sample4,sample1,sample3
DDX31,1339,1406,1033,1209
GTF3C4,4651,5493,2408,3049
AK8,46,34,102,87
LOC124902335,0,0,0,1
SPACA9,29,23,96,150
TSC1,3310,2576,3950,4594
GFI1B,2,8,12,4
MIR548AW,0,0,0,0
SNORD141A,447,372,508,494
LOC105376306,17,12,10,26
GTF3C5,2223,2875,2018,2532
MIR6877,1,1,0,0
LOC124902325,13,22,1,7
CEL,88,92,43,42
CELP,1,1,0,1
LOC124902343,0,0,1,1
RALGDS,1579,1151,1175,1530
GBGT1,402,345,309,378
OBP2B,0,0,0,1
LOC124902294,0,1,0,0
ABO,8,10,22,24
SURF6,2220,2862,1371,1685
MED22,1870,3063,1265,1619
RPL7A,44119,42214,44101,55139
SNORD24,39,32,25,26
SNORD36B,11,18,2,4
SNORD36A,92,118,45,57
SNORD36C,111,99,41,50
SURF1,777,830,597,782
SURF2,600,843,343,472
SURF4,8740,10460,7540,9266
STKLD1,66,66,48,70
REXO4,1815,2202,1328,1853
ADAMTS13,174,123,226,364
CACFD1,720,699,611,983
LOC124902295,26,26,14,24
SLC2A6,731,1144,316,369
LOC102723855,2,0,0,2
MYMK,0,3,1,0
ADAMTSL2,132,156,317,498
FAM163B,256,86,84,113
LOC124902296,4,3,3,3
DBH,25,23,7,7
DBH-AS1,24,12,18,14
SARDH,588,464,412,643
VAV2,1765,1627,733,950
BRD3OS,527,715,687,961
BRD3,2902,2725,1618,2060
LOC100130548,58,60,22,33
WDR5,3086,3777,1584,1803
LOC124902297,51,55,51,61
RNU6ATAC,0,0,0,0
LOC124902298,0,0,0,0
LOC107987137,1,0,1,0
LOC101928384,0,0,1,0
LOC107987039,0,0,0,0
LOC124902299,0,0,0,0
LINC02247,0,1,6,2
RXRA,1705,2133,2047,2936
MIR4669,0,0,0,0
LOC105376311,0,0,0,0
LOC100506532,1,8,4,3
COL5A1,800,715,7293,15512
LOC124902300,1,6,20,43
COL5A1-AS1,0,0,0,0
LOC124902301,20,12,124,202
LOC101448202,4,0,8,28
MIR3689C,0,0,0,0
MIR3689A,0,0,0,0
MIR3689D1,0,0,0,0
MIR3689B,0,0,0,0
MIR3689D2,0,0,0,0
MIR3689E,0,0,0,0
MIR3689F,0,0,0,0
FCN2,0,0,0,0
FCN1,0,1,0,0
LOC124902302,0,0,0,0
LOC105376314,0,0,0,0
LOC105376313,1,1,3,1
LOC124902303,1,0,0,0
OLFM1,644,832,1180,2396
LOC102723948,0,0,0,1
LOC401557,0,0,0,2
LOC107987138,16,16,25,21
LINC02907,0,0,0,0
LOC124902304,0,1,0,0
LOC124902305,0,0,0,0
LOC124902306,1,2,1,1
PPP1R26-AS1,41,77,55,78
PPP1R26,2813,3251,2024,2934
PIERCE1,117,162,76,66
MRPS2,1560,1778,1265,1657
LOC101928525,6,8,9,13
LCN1,0,4,1,1
OBP2A,0,0,0,0
LOC107987040,0,0,0,0
PAEP,1,3,6,5
LINC01502,0,1,1,0
LOC105376316,0,0,0,0
LOC102723971,0,1,0,0
GLT6D1,1,0,0,0
LCN9,0,0,0,0
LOC105376317,0,0,0,0
LOC105376318,0,0,0,0
SOHLH1,0,0,1,0
KCNT1,10,5,4,8
LOC107987140,10,5,4,6
CAMSAP1,4016,4711,3321,4318
CAMSAP1-DT,189,282,179,264
UBAC1,1942,2328,1290,1572
NACC2,1639,2208,859,867
LOC124902307,13,8,3,4
TMEM250,2092,2411,1585,1933
LOC107987142,29,51,47,59
LHX3,2,0,1,0
QSOX2,1896,2015,1192,1382
CCDC187,5,5,6,11
LOC124902308,1,0,0,0
DKFZP434A062,7,23,5,9
GPSM1,798,1072,863,1184
DNLZ,367,537,200,243
LOC124902309,10,6,5,4
CARD9,32,54,16,30
SNAPC4,1019,1448,660,1007
ENTR1,2038,2475,975,1354
PMPCA,2576,3417,1796,2213
INPP5E,703,741,539,894
SEC16A,3749,3499,1863,2377
C9orf163,20,36,14,18
NOTCH1,9758,6893,6578,7108
LOC124902310,162,137,77,137
MIR4673,5,4,0,4
MIR4674,15,13,6,12
NALT1,79,81,66,94
LOC124902311,6,2,1,5
LINC01451,6,4,11,9
LOC105376325,4,0,7,4
LOC102724193,0,1,1,0
HSPC324,0,0,0,0
EGFL7,1056,1017,907,1298
MIR126,0,2,0,1
AGPAT2,783,924,627,910
DIPK1B,112,151,125,121
LOC124900276,381,466,269,503
SNHG7,343,461,403,538
SNORA17B,0,0,0,0
SNORA17A,0,0,0,0
LCN10,93,79,8,11
LCN6,0,0,0,0
LOC100128593,0,0,0,1
MIR6722,0,0,0,0
LCN8,2,1,1,1
LCN15,17,11,9,9
LOC107987143,5,1,1,1
TMEM141,803,978,588,993
CCDC183,58,62,54,106
CCDC183-AS1,54,60,46,70
RABL6,5099,5822,3247,4033
MIR4292,28,48,21,25
AJM1,229,197,288,455
PHPT1,1526,1625,1190,1634
MAMDC4,602,621,403,667
EDF1,3653,4391,2908,3386
TRAF2,1371,1697,789,1042
LOC105376326,21,18,9,20
MIR4479,15,14,5,7
FBXW5,1715,2120,1429,2320
C8G,8,9,3,7
LCN12,17,13,18,29
LINC02692,2,2,0,1
LOC124902312,3,6,3,6
PTGDS,22,7,22,75
LCNL1,3,4,2,10
PAXX,429,585,201,234
CLIC3,9,12,6,7
ABCA2,860,615,618,885
LINC02908,30,26,5,12
FUT7,6,2,1,1
NPDC1,665,580,205,221
ENTPD2,68,48,34,35
LOC105376327,8,2,2,1
SAPCD2,4060,5583,1046,955
UAP1L1,1349,1008,769,995
MAN1B1-DT,25,28,16,26
MAN1B1,1518,1727,1865,2536
LOC124902338,2,2,0,2
LOC124902313,89,87,71,109
DPP7,427,328,716,889
LOC124902314,16,18,17,25
LOC124902353,4,2,1,1
GRIN1,61,59,5,6
LOC105376328,2,1,1,0
LRRC26,12,10,0,0
MIR3621,0,0,0,0
TMEM210,0,2,0,4
LOC124902315,126,115,100,121
ANAPC2,429,573,420,478
SSNA1,1141,1455,637,908
TPRN,925,1129,621,977
TMEM203,1038,1415,607,769
NDOR1,784,1182,368,335
LOC122513141,0,0,0,0
RNF208,128,103,73,87
CYSRT1,60,39,54,87
RNF224,30,16,43,121
SLC34A3,126,79,229,426
TUBB4B,6918,8289,9995,11228
FAM166A,59,49,243,326
LOC124902316,4,3,18,10
STPG3-AS1,0,0,0,0
STPG3,0,0,0,0
NELFB,3019,3296,2349,3342
TOR4A,1176,1247,1474,1750
NRARP,1097,1214,254,213
EXD3,270,170,248,418
NOXA1,120,79,92,202
ENTPD8,8,19,37,25
NSMF,2863,3110,2402,3009
MIR7114,0,0,0,0
PNPLA7,19,15,23,30
MRPL41,858,1101,534,646
LOC124902317,3,1,1,1
DPH7,908,1347,630,782
ZMYND19,1399,1707,822,1063
LOC124902318,17,8,6,7
ARRDC1,572,708,352,465
ARRDC1-AS1,479,607,283,305
EHMT1,5056,5982,3042,3242
LOC124902319,28,18,12,10
LOC651337,27,34,16,19
MIR602,1,0,1,0
LOC100133077,5,6,1,1
CACNA1B,532,443,156,194
LOC124902320,3,6,0,0
CACNA1B-AS1,4,2,0,2
LOC101928786,6,5,3,2
TUBBP5,123,137,111,138
LOC101928932,0,0,0,0
FAM157B,38,33,14,9
LOC124902321,0,0,0,0
LOC105376333,1,1,1,2
LOC105376332,0,0,0,0
LOC105379525,0,0,0,0
LOC102724727,8,8,9,15
LOC107987370,0,0,0,0
LOC124905322,0,0,0,1
LOC102724750,0,0,0,0
LOC107987371,0,0,0,0
LOC107987372,0,0,0,0
LOC102724813,3,2,2,1
LOC102723376,0,0,0,0
LOC124902360,0,0,0,0
TUBB8,12,8,5,11
ZMYND11,1071,1189,1269,1532
LOC107984190,25,19,21,30
LOC107984191,7,2,2,3
DIP2C,1141,806,998,1093
LOC124902362,5,4,3,4
LOC124902361,52,20,30,26
LOC101930421,0,0,0,0
MIR5699,0,0,0,0
LOC124900286,0,0,0,0
DIP2C-AS1,24,16,28,20
LARP4B,3447,3184,2123,2389
LOC124902363,3,2,5,3
LARP4B-DT,0,0,0,0
GTPBP4,4027,4857,1978,2128
IDI2,3,3,0,1
IDI2-AS1,30,15,8,6
IDI1,2272,2885,992,1097
WDR37,559,510,440,548
LOC105376344,1,0,0,0
LINC00200,0,0,0,0
ADARB2,74,53,34,35
LOC105376342,2,5,21,18
LOC124902364,0,0,0,0
ADARB2-AS1,2,2,1,1
LOC105376345,1,1,1,0
LOC105376346,0,0,0,0
LINC00700,1,0,0,0
MIR6072,0,0,0,0
LINC02662,0,3,0,0
LOC107984168,0,0,0,0
LINC00701,0,0,0,0
LOC105376349,0,0,0,0
LINC02645,0,0,0,0
LOC107983989,0,0,0,0
LOC105376350,0,1,0,0
LOC105376352,2,0,1,0
LOC124902532,4,2,1,3
PFKP-DT,34,21,26,20
LOC124902536,1,3,2,2
PFKP,8361,7639,7209,9896
SNORD142,28,12,10,7
PITRM1,1641,1718,1411,1756
PITRM1-AS1,62,48,43,57
LINC02668,0,1,0,0
LOC105376353,0,0,0,0
LOC124902537,0,0,0,0
LOC107987146,0,0,0,0
LOC105376356,0,0,0,0
LOC124902565,0,0,0,0
LOC105376360,0,0,0,0
LOC105376358,0,0,0,0
LOC105376357,0,0,0,0
LINC02669,0,0,0,0
LOC124902538,0,0,0,0
LOC107984192,1,0,0,0
LOC124902539,0,0,0,0
LOC107984193,0,0,0,0
LOC124902540,0,0,0,0
LOC105376361,0,0,0,0
LOC105376363,0,0,0,1
KLF6,586,504,633,939
LOC105376364,0,0,0,0
LINC02639,0,0,0,0
LOC124902541,0,0,0,0
LINC02660,0,0,0,0
LOC105376367,0,0,0,0
MIR6078,0,0,0,0
LOC107984195,0,0,0,0
LOC105376368,0,0,0,0
LINC00702,0,0,0,0
LOC105376369,0,0,0,0
LOC105376370,0,0,0,0
LOC105376371,0,0,0,0
LOC105376372,0,0,0,0
LINC00703,0,0,0,0
MANCR,0,0,0,0
LINC00705,0,0,0,0
LOC105376373,0,0,0,0
LOC105376375,0,0,0,0
LOC107984197,0,0,0,0
LOC105376374,0,0,0,0
AKR1E2,117,108,136,124
AKR1C6P,2,0,4,3
AKR1C1,21,51,14,26
LOC124902365,0,0,0,0
AKR1C2,12,14,2,4
LOC101928051,1,0,2,2
LOC107984198,3,9,1,3
AKR1C3,88,197,22,32
LOC124902366,5,2,0,1
LOC124900291,0,0,0,0
AKR1C8,0,0,0,1
AKR1C4,0,0,0,0
LINC02561,2,0,0,0
UCN3,1,0,0,0
TUBAL3,8,4,5,3
NET1,3835,4042,3512,3574
CALML5,2,0,0,2
CALML3-AS1,0,0,0,0
CALML3,0,0,0,0
LOC105376380,0,0,0,0
LOC105376381,0,0,0,0
LASTR,0,0,2,1
LINC02678,0,1,0,0
LINC02677,0,0,0,1
LOC107984199,1,0,0,0
ASB13,913,992,418,550
TASOR2,6991,7457,2954,3109
GDI2,19905,23625,15776,22168
LOC124902367,359,333,171,198
TRV-TAC3-1,12,18,1,2
ANKRD16,271,296,200,287
FBH1,2050,2438,1384,1737
LOC105376384,17,24,9,12
IL15RA,33,41,11,2
LOC107984200,6,1,0,0
IL2RA,1,0,2,1
LOC124902368,0,0,0,0
LOC124902573,0,0,0,0
LOC107984201,0,0,0,0
RBM17,3838,3810,2714,3161
LOC101928080,1,0,1,1
LOC124902369,5,3,1,6
PFKFB3,3542,1859,3220,2564
MIR3155A,0,0,0,0
MIR3155B,0,0,0,0
LOC124902371,7,2,9,9
LINC02649,92,12,74,133
LINC02656,55,2,40,54
PRKCQ,721,966,594,525
LOC124902370,20,7,10,14
LOC107984202,2,0,0,2
PRKCQ-AS1,341,493,140,126
LINC02648,4,2,0,4
LINP1,21,61,0,0
LINC00706,0,0,0,0
LINC00707,15,38,2,3
LOC107984203,0,0,0,0
LOC105376387,0,0,0,0
LINC02665,0,0,0,0
SFMBT2,606,460,197,206
SNORD129,10,7,2,7
LOC124902372,60,36,17,18
LOC124902373,0,1,1,0
LINC02642,0,0,0,0
LOC105376390,0,0,0,0
LOC105376391,0,0,1,0
ITIH5,126,174,28,36
ITIH2,9,6,13,6
KIN,729,916,620,701
ATP5F1C,5115,6378,4495,6033
LOC105376392,10,12,4,6
TAF3,590,565,413,453
LOC105376394,0,0,0,0
GATA3,6,13,6,12
GATA3-AS1,0,1,3,7
LOC105376395,0,0,0,0
LOC107984206,0,0,0,0
LOC107984205,0,0,0,0
LINC00708,0,0,0,0
LOC105376396,0,0,0,0
LOC105376397,0,0,0,0
LOC105376398,0,0,0,0
LOC105376399,0,0,0,0
LOC105376400,0,0,0,0
LINC02676,0,0,0,0
LOC101928272,0,0,0,0
LINC00709,0,0,0,0
LINC02663,0,1,0,0
LOC124902542,0,0,0,0
LOC105376403,0,0,0,0
LINC02670,0,0,0,0
LOC107984207,0,0,0,0
CELF2-DT,0,0,0,0
CELF2,1069,835,719,1004
SFTA1P,3,36,21,18
LINC00710,0,0,2,0
LOC124902376,0,0,1,0
CELF2-AS2,19,13,11,5
LOC124902375,95,37,53,30
CELF2-AS1,43,15,18,13
LOC105376409,0,0,0,0
USP6NL,1430,1681,1036,1136
LOC105376411,2,0,1,3
LOC105376410,3,7,5,5
USP6NL-AS1,3,3,2,2
LOC105376413,3,1,6,2
LOC105376412,1,1,0,0
ECHDC3,989,965,583,731
LOC105379850,0,0,0,0
LOC105376415,0,0,1,0
PROSER2,219,338,221,433
PROSER2-AS1,8,2,4,6
UPF2,1991,2336,1683,1971
LOC105376416,0,4,1,2
DHTKD1,3634,3561,3026,3946
SEC61A2,538,576,389,427
MIR548AK,1,2,0,1
LOC124902579,1,1,2,1
NUDT5,2878,3233,1339,1346
CDC123,4340,5887,2106,2378
CAMK1D,477,311,494,472
LOC107984209,4,1,0,1
MIR4480,1,1,0,0
MIR4481,0,0,0,0
MIR548Q,0,0,0,0
CCDC3,54,89,39,46
LOC105376418,0,1,0,0
OPTN,620,521,723,1681
MCM10,2543,3557,1231,1029
UCMA,16,20,4,2
PHYH,649,551,567,796
LOC124902377,10,11,3,8
SEPHS1,39942,33794,4651,4309
LOC105376419,2,4,0,0
LOC105376420,1,5,1,0
BEND7,258,184,232,274
BEND7-DT,0,0,6,2
LOC105376422,0,0,0,0
PRPF18,846,844,1039,1067
FRMD4A,473,545,411,442
LOC124902379,5,2,4,4
LOC105376426,12,4,5,3
LOC105376425,2,0,0,1
LOC101928453,0,2,1,0
LOC124902378,101,145,70,67
MIR4293,0,0,0,0
MIR1265,0,0,0,0
LOC124902380,0,0,0,0
FAM107B,881,1100,382,467
LOC124902381,4,2,4,4
LOC105376429,0,0,0,0
CDNF,10,13,21,25
HSPA14,844,1002,430,455
MSANTD7,1184,1520,766,901
LOC124902382,37,28,21,22
SUV39H2,1223,1768,775,965
DCLRE1C,1195,1079,777,904
MEIG1,2,4,7,7
ACBD7-DCLRE1CP1,0,0,0,0
DCLRE1CP1,0,0,0,0
OLAH,2,6,2,1
ACBD7,560,647,202,198
RPP38-DT,23,29,20,14
RPP38,588,702,409,474
NMT2,511,670,553,638
LOC105376431,2,0,2,3
LOC107984210,20,9,9,22
PPIAP30,3,6,7,1
LOC105376434,2,1,2,1
LOC107984211,7,4,7,4
LOC105376433,4,4,2,4
FAM171A1,1927,2459,1175,1345
ITGA8,0,0,934,2376
LOC124902383,61,32,58,39
MINDY3,586,666,718,893
LOC124902582,0,0,0,0
LINC02654,2,0,0,0
LOC124902585,0,0,0,0
PTER,350,298,297,405
C1QL3,96,36,17,26
RSU1,1627,1861,876,793
LOC124902385,28,22,21,13
LOC124902384,40,31,22,21
LOC105376435,0,0,0,0
CUBN,17,4,17,12
TRDMT1,361,501,319,338
VIM-AS1,14,23,25,47
VIM,1813,2539,7464,9650
ST8SIA6,39,55,859,770
ST8SIA6-AS1,2,1,25,36
LOC105376436,2,3,18,17
LOC105376437,0,0,0,0
HACD1,220,318,255,279
STAM-DT,33,47,21,26
STAM,1295,1396,1266,1355
TMEM236,4,4,1,7
MRC1,10,14,10,9
MIR511,0,0,0,0
SLC39A12,0,1,0,0
SLC39A12-AS1,0,0,0,0
CACNB2,154,112,100,87
LOC107984213,0,0,1,0
LOC124902386,135,74,96,65
LOC124902387,25,20,20,8
NSUN6,684,786,425,543
ARL5B,5871,5180,4248,5169
LOC105376440,0,0,0,0
LOC107984180,0,0,0,0
MALRD1,13,13,33,40
LOC105376441,0,0,0,0
LOC102724082,0,0,0,0
LOC124902595,0,0,0,0
LOC101928834,0,0,0,0
LOC124902388,46,38,29,19
PLXDC2,1887,1876,1593,1781
MIR4675,1,0,0,1
LOC105376442,10,19,8,11
NEBL,1069,1183,621,612
LOC102725112,7,2,1,2
LOC124902389,39,14,5,4
NEBL-AS1,2,2,1,2
LINC02643,0,0,0,0
LOC124902390,0,0,0,0
LOC105376445,0,0,0,0
MIR1915HG,388,558,227,324
MIR1915,3,8,6,16
SKIDA1,351,372,228,317
MLLT10,2493,1790,1638,1948
LOC107984214,38,28,23,13
DNAJC1,710,718,838,1217
EBLN1,1,0,0,0
TRN-GTT2-3,4,0,4,4
LOC124902391,1,0,1,5
LOC105376447,1,0,5,4
LOC100130992,3,3,8,2
COMMD3-BMI1,0,0,0,0
COMMD3,11,11,44,61
BMI1,15,21,14,30
SPAG6,4,5,10,16
LINC03027,3,9,4,10
LOC105376449,0,0,0,0
LOC105376450,0,0,0,0
LOC124902392,1,1,0,0
PIP4K2A,1228,1375,530,579
LOC124902393,4,9,5,3
LOC105376451,0,0,0,0
ARMC3,12,2,42,42
LOC107984215,1,0,0,1
MSRB2,310,340,413,494
PTF1A,0,1,0,0
C10orf67,1,4,1,1
C10orf67-AS1,0,0,1,0
OTUD1,326,292,276,469
LOC105376454,0,0,0,0
KIAA1217,1782,1231,646,605
MIR603,1,1,1,0
LOC124902395,4,1,0,0
LOC105376455,44,19,13,6
LOC124902394,4,5,2,0
ARHGAP21,2577,2990,1914,1843
LOC105376456,1,2,0,0
PRTFDC1,335,473,303,320
THNSL1,419,326,386,495
ENKUR,5,9,21,13
LINC01516,1,0,0,0
GPR158-AS1,0,0,0,0
GPR158,57,48,6,4
LINC00836,2,1,0,0
LOC124902396,0,0,0,0
LOC124902397,0,0,0,0
LOC105376460,0,0,0,1
LOC101929073,1,0,3,0
MYO3A,357,267,779,890
GAD2,12,5,1,0
APBB1IP,4,2,2,1
LINC03028,0,0,0,0
FAM238A,0,1,0,0
LOC102724202,0,0,0,0
LOC105376461,0,1,0,1
FAM238B,1,1,0,0
SELENOOLP,0,0,0,0
PDSS1,363,511,212,236
ABI1,1600,1701,1338,1685
LOC124900293,4,1,1,0
LOC124902581,0,0,0,0
LOC124902398,0,0,0,0
FAM238C,9,4,4,9
ANKRD26,925,843,1370,1644
YME1L1,7769,8760,5547,7766
MASTL,2518,3002,1626,1733
ACBD5,1955,1163,2352,3072
LRRC37A6P,67,111,32,21
ODAD2P1,1,2,2,0
LOC102724245,0,0,0,0
LINC02673,0,0,0,0
PTCHD3,2,1,0,0
RAB18,1980,2352,2512,2956
LOC124902399,5,5,8,4
LINC02680,21,12,27,36
MKX,64,44,24,23
MKX-AS1,0,0,0,0
ODAD2,155,172,753,901
LOC112268060,0,0,3,3
MPP7,556,643,315,382
SNORD130,0,0,0,0
MIR8086,0,0,0,0
MPP7-DT,0,3,4,4
LOC124902596,0,0,0,0
LINC02652,0,0,0,0
LOC107984216,0,0,0,0
WAC-AS1,371,394,393,500
WAC,5894,5971,5723,7359
BAMBI,598,919,575,1026
LOC105376470,0,0,0,0
LOC107984170,0,0,0,0
LINC01517,0,0,0,0
LINC00837,0,0,0,0
C10orf126,2,2,0,0
LOC107984174,0,0,0,0
LOC107984171,0,0,0,0
LOC105376472,0,0,0,0
LYZL1,0,0,0,0
LOC124902400,0,0,0,0
LOC107984217,0,0,0,0
LOC105376473,0,0,0,0
LOC105376474,1,0,0,0
SVIL-AS1,92,128,48,71
SVIL,1584,1747,1023,1054
LOC124902401,8,4,2,3
MIR604,11,3,3,3
MIR938,1,0,0,0
LOC105376475,1,2,1,0
LOC105376476,0,0,0,0
LOC102724333,0,0,0,0
LOC107984172,0,0,0,0
LOC107984173,0,0,0,0
LOC124902402,0,0,0,0
LOC124902403,1,0,0,0
LOC107984218,0,0,0,0
JCAD,303,226,754,2466
LOC101929256,2,2,4,2
LOC105376477,1,0,0,3
LOC101929279,0,1,0,0
MTPAP,1895,2214,1195,1526
GOLGA2P6,7,8,1,4
MIR7162,0,0,0,0
MAP3K8,406,244,379,213
LOC105376478,1,5,1,1
LOC105376479,0,1,0,0
LYZL2,0,0,0,0
LOC124902404,0,0,0,0
SVIL2P,3,1,0,0
LINC02644,1,0,0,0
LOC124902405,0,0,0,1
ZNF438,95,95,101,124
LOC105376481,5,0,0,1
LOC105376482,1,4,0,4
LOC105376483,8,25,13,14
LINC02664,0,0,2,0
ZEB1-AS1,59,43,97,140
ZEB1,5,9,176,250
LOC105376484,9,11,12,25
MACORIS,0,1,1,1
ARHGAP12,3110,3281,2654,3705
LOC107984219,72,59,76,92
LOC105376485,19,5,15,11
KIF5B,7216,6545,6746,9217
EPC1,833,660,866,1002
EPC1-AS1,11,5,16,8
LOC101929431,1,2,3,5
CCDC7,34,32,69,104
LOC124902406,2,1,2,1
ITGB1,13494,12822,12014,15689
SNORA86,0,0,0,0
ITGB1-DT,2,1,4,1
IATPR,0,0,0,0
NRP1,34,62,577,496
LOC124902407,1,0,10,14
LOC105376489,0,0,0,0
LINC02628,0,0,0,0
LOC124902408,0,0,0,0
LINC00838,0,1,0,0
LINC02629,0,0,0,0
PARD3,3570,4031,3853,4900
PARD3-DT,3,7,1,7
LINC02635,1,0,0,0
LOC124902409,9,6,5,1
CUL2,2207,2266,1448,1983
MIR3611,0,0,0,0
CREM,422,448,378,414
LINC02634,0,0,0,0
CCNY,2123,2516,1897,2449
LOC107984220,0,0,0,0
LOC124902410,12,4,5,3
LOC107984221,2,0,1,0
GJD4,0,0,1,0
FZD8,226,274,340,583
MIR4683,0,0,0,0
LOC124902528,2,1,5,10
LOC105376494,6,7,8,5
LOC124902411,6,5,8,6
LOC107984188,0,0,0,0
PCAT5,0,0,0,0
LINC02630,0,0,0,0
LOC107984222,0,0,0,0
LOC124900298,0,0,0,0
LOC105376496,0,0,0,0
ANKRD30A,0,0,0,0
LOC124902412,0,0,0,0
LINC00993,0,0,0,0
LOC107984175,0,0,0,0
LOC107984223,0,0,0,0
LOC105376497,0,0,0,0
LOC102724533,0,0,0,0
LOC105376498,0,0,0,0
ZNF248,522,494,644,706
ZNF33BP1,2,0,1,7
LOC124902413,0,0,0,0
ZNF25,111,76,69,75
ZNF25-DT,0,0,0,0
ZNF33A,3683,3571,2509,3184
ZNF37A,1063,918,553,670
LOC105376500,1,0,0,1
CCNYL4,1,0,1,2
HSD17B7P2,4,6,6,3
SEPTIN7P9,2,2,0,1
LOC101929540,6,6,3,5
LINC00999,5,2,5,5
ACTR3BP5,0,0,0,0
LOC105378267,0,0,0,0
LOC101929373,0,0,0,0
LOC441666,1297,1697,661,519
CCNYL2,1,0,0,0
LINC00839,1,0,0,0
ZNF37BP,801,917,580,634
ZNF33B,1941,2105,2063,2477
LOC105378268,3,3,4,13
LINC01518,0,0,0,0
LINC02632,0,0,0,0
LOC283028,5,9,2,5
LOC105378269,0,1,1,0
BMS1,6202,6629,4307,4421
LOC124902575,3,4,2,1
LINC02623,0,0,13,5
LINC01264,0,0,0,0
MIR5100,0,0,0,0
RET,759,791,1079,1148
CSGALNACT2-DT,13,23,17,27
CSGALNACT2,348,239,236,278
RASGEF1A,727,838,411,639
LOC107984225,0,0,0,0
LOC105378271,0,0,0,0
LINC02633,2,0,0,2
LOC124902414,2,1,0,1
LOC107984226,6,7,6,5
FXYD4,0,0,0,0
HNRNPF,14244,16632,8845,11014
SNORD3J,1,1,0,0
LOC124902415,26,23,14,21
ZNF487,75,63,129,167
ZNF239,492,608,287,346
LOC107984165,0,0,0,0
ZNF485,284,371,123,169
ZNF32-AS3,2,1,0,0
LOC124902416,0,1,0,0
ZNF32,361,410,224,332
ZNF32-AS1,5,9,8,9
ZNF32-AS2,34,34,18,29
LOC124902417,0,0,2,2
LINC02658,0,0,0,0
LOC105378275,0,0,0,0
HNRNPA3P1,6,1,3,2
LINC00619,0,0,0,0
LINC00840,0,0,1,0
LINC02659,0,0,0,0
LINC00841,0,0,0,0
LOC124902543,0,0,0,0
LINC02881,6,6,3,5
LOC124902544,32,7,3,10
CXCL12,1144,1533,630,515
LOC107984179,2,3,2,4
LOC124902533,0,0,0,0
LOC124902534,0,0,0,0
TMEM72-AS1,1,0,0,1
TMEM72,0,0,7,6
RASSF4,298,362,107,112
LOC105378281,66,58,22,27
DEPP1,24,20,83,67
ZNF22-AS1,124,170,89,100
LOC124902530,22,23,9,18
ZNF22,2073,2507,1383,1777
RSU1P2,0,0,0,0
ANKRD30BP3,1,0,0,0
MIR3156-1,0,0,0,0
LOC105378283,0,0,0,0
OR13A1,2,4,2,12
ALOX5,75,47,36,32
LOC102724323,5,3,3,3
MARCHF8,679,808,1159,1339
LOC105378286,1,1,0,1
ZFAND4,629,562,409,423
AGAP10P,2,0,3,12
LOC107984227,14,11,12,14
WASHC2C,1488,1509,2037,2783
FAM25EP,0,0,0,0
PARGP1-AGAP4,1,0,0,0
AGAP4,27,26,17,31
PARGP1,89,107,98,107
TIMM23,2208,3044,1146,1281
SNORA74C-1,3,8,0,7
NCOA4,5310,6250,5891,12298
LOC105378287,0,2,0,3
MSMB,1,1,0,3
AGAP7P,1,0,41,96
LOC124902418,0,0,0,0
ANTXRLP1,0,0,0,0
LOC105378577,0,0,8,2
ANTXRL,0,1,2,3
AGAP14P,0,0,2,11
FAM25BP,0,0,0,0
ANXA8L1,0,0,0,0
LINC00842,2,1,0,0
HNRNPA1P33,5,2,3,4
NPY4R,0,0,6,4
LOC124902419,9,4,6,26
GPRIN2,1871,1603,1337,1894
SYT15,20,11,5,5
SYT15-AS1,2,4,0,2
LOC105378289,0,0,0,0
SHLD2P1,3,12,2,1
LINC02637,0,0,1,0
LOC101927584,0,0,0,0
FAM245B,3,0,1,1
GLUD1P2,4,3,9,10
BMS1P1,98,108,99,116
AGAP13P,21,21,26,18
FRMPD2B,0,0,0,1
PTPN20,1,0,0,0
LOC105378291,0,0,0,1
GDF10,1,0,10,7
GDF2,0,0,0,0
RBP3,7,2,0,2
ZNF488,232,243,42,30
LOC107001062,0,1,0,0
LINC03029,0,0,0,0
LOC124902420,0,0,0,0
ANXA8,1,1,1,0
FAM25G,0,1,0,0
BMS1P2-AGAP9,1,4,5,2
AGAP9,4,2,2,3
LOC124902421,21,21,27,26
BMS1P2,27,10,27,19
CTSLP2,14,20,12,16
LINC02675,0,0,2,0
SHLD2P3,21,40,18,19
LOC102724603,1,1,0,1
LOC124902422,0,0,0,1
LOC102724593,0,2,0,2
SYT15B,9,13,7,0
NPY4R2,0,0,0,1
LOC124902423,0,0,0,0
FAM25C,0,0,0,0
AGAP12P,1,2,1,1
FRMPD2,9,7,10,14
MAPK8,2354,2854,1780,2477
ARHGAP22,316,467,67,72
ARHGAP22-IT1,0,2,0,0
WDFY4,0,0,0,0
LOC105378299,0,0,0,0
LRRC18,0,0,0,3
LOC105378298,1,0,3,0
MIR4294,0,0,0,0
VSTM4,56,51,53,38
LOC124902545,0,0,0,0
FAM170B-AS1,0,1,0,0
FAM170B,0,0,0,0
TMEM273,1,2,1,3
C10orf71-AS1,0,0,0,2
C10orf71,2,0,37,85
DRGX,0,1,1,1
ERCC6,632,605,745,811
PGBD3,0,0,1,0
CHAT,5,3,3,1
SLC18A3,1,1,3,1
C10orf53,1,0,1,1
OGDHL,1347,1360,1395,1654
PARG,3041,3136,2044,2276
TIMM23B-AGAP6,9,13,4,2
TIMM23B,46,50,32,22
