	sample1	sample4	sample2	sample3
TMEM248	2982	3442	4738	3649
SBDS	549	578	840	634
TYW1	997	1188	1509	1213
LOC124901664	66	45	119	147
MIR4650-1	0	0	1	0
LOC124901666	15	4	33	60
LOC124901665	7	7	27	32
PMS2P4	30	39	73	66
SPDYE21	19	11	18	25
STAG3L4	232	195	511	403
LINC01372	6	0	15	26
LOC105375337	5	1	15	13
LOC105375340	0	0	0	0
LOC107986741	0	0	0	0
LOC102723427	0	0	0	0
LOC105375341	0	0	0	0
LOC105375342	0	0	0	0
LOC105375343	0	0	0	0
LOC105375344	0	0	0	0
LOC105375345	0	0	0	0
LOC124901667	0	0	0	2
LOC105375346	0	0	0	0
CT66	10	7	12	17
AUTS2	1288	1052	1374	1436
LOC124901669	26	7	161	360
LOC124901668	1	0	10	16
LOC107986709	15	15	7	11
LOC105375347	60	33	37	64
GALNT17	2960	2894	439	285
MIR3914-1	0	0	0	0
MIR3914-2	0	0	0	0
CALN1	763	785	97	105
TYW1B	131	157	263	208
MIR4650-2	0	0	0	0
SBDSP1	259	376	362	267
SPDYE7P	1	0	1	0
POM121	1437	1302	1620	1474
NSUN5P2	31	41	60	67
LOC124901671	10	6	10	10
TRIM74	2	6	17	17
LOC100101148	7	7	16	17
LOC124901672	5	2	6	11
STAG3L3	36	40	69	51
PMS2P7	61	44	182	148
SPDYE8	0	0	0	0
SPDYE11	0	0	0	0
SPDYE9	0	0	0	0
SPDYE10	8	2	11	16
GTF2IP4	885	890	2038	1411
NCF1B	5	8	4	1
NSUN5	1176	1774	1096	879
TRIM50	5	8	3	2
FKBP6	10	18	1	2
FZD9	244	242	162	158
BAZ1B	7667	8569	9845	8156
BCL7B	650	748	806	607
TBL2	1219	1188	2458	1939
MLXIPL	142	130	206	145
VPS37D	176	156	365	236
DNAJC30	139	199	349	266
BUD23	1518	1894	930	787
STX1A	227	216	275	237
LOC105375350	41	21	30	30
MIR4284	1	1	0	4
ABHD11-AS1	10	9	10	20
ABHD11	317	365	604	445
CLDN3	338	280	316	181
CLDN4	1095	1166	696	450
METTL27	51	49	151	111
TMEM270	2	0	0	0
ELN	122	72	363	188
ELN-AS1	0	0	2	1
LIMK1	3539	4239	2952	2136
EIF4H	14367	13878	13551	10157
MIR590	27	12	17	26
LAT2	59	88	79	78
RFC2	2456	3369	2419	1943
LOC107986742	5	6	0	0
CLIP2	2338	2207	2008	1281
GTF2IRD1	1322	1194	1640	1502
WBSCR23	15	19	17	15
MIR10525	1	3	5	5
GTF2I	2584	2906	3099	2160
GTF2I-AS1	14	7	11	16
NCF1	3	7	1	3
GTF2IRD2	10	11	50	38
LOC124901673	21	43	41	57
STAG3L2	113	108	174	166
PMS2P5	27	17	33	39
SPDYE12	22	9	38	38
LOC105375352	0	0	1	2
CASTOR2	3052	3580	5930	4286
RCC1L	2110	2658	2338	1663
GTF2IRD2B	64	42	228	174
NCF1C	14	2	5	2
GTF2IP1	158	136	210	151
LOC107986710	1	1	2	0
SPDYE14	0	0	0	0
SPDYE13	4	1	2	6
SPDYE15	0	0	0	0
PMS2P2	11	9	34	22
STAG3L1	15	11	26	22
LOC124901677	5	7	10	5
LOC541473	9	5	21	21
TRIM73	1	0	8	4
LOC124901676	0	2	7	3
NSUN5P1	495	621	873	781
POM121C	1013	793	994	1001
SPDYE5	57	31	44	95
PMS2P3	185	177	298	278
HIP1	6436	5996	5280	4512
CCL26	152	138	1	0
CCL24	0	0	0	0
RHBDD2	775	821	1699	1149
LOC124901680	0	2	4	11
POR	3867	4448	2528	1602
MIR4651	0	0	0	0
SNORA14A	5	5	3	8
TMEM120A	233	219	498	382
STYXL1	1002	962	1070	750
MDH2	7516	7223	5667	4524
GTF2IP7	45	30	50	27
LOC124901854	3	1	1	0
LOC124901674	51	30	45	30
SRRM3	391	439	403	221
LOC124901679	25	26	27	32
HSPB1	1947	1541	2414	1829
YWHAG	10597	11755	8631	7603
SSC4D	628	506	2043	1370
ZP3	66	42	76	68
DTX2	809	980	552	432
FDPSP2	22	20	20	19
LOC124901675	5	1	5	4
UPK3B	24	32	8	4
SPDYE16	1	0	2	1
LINC03009	111	85	150	148
POMZP3	97	99	237	176
LOC105375358	1	0	0	0
DTX2P1-UPK3BP1-PMS2P11	99	72	85	108
SPDYE17	5	5	1	4
PMS2P9	17	14	23	24
SPDYE18	16	15	31	55
FAM185BP	38	29	89	110
CCDC146	51	17	130	148
LOC124901678	0	0	1	6
FGL2	7	1	5	21
LOC105375359	8	3	11	38
LOC102723791	5	3	11	20
GSAP	21	30	59	56
LOC101927243	0	0	0	1
LOC124901830	0	0	0	0
LOC124901681	50	53	80	63
PTPN12	2050	1487	1988	1959
LOC105375363	30	27	29	36
APTR	156	169	288	251
RSBN1L	1019	1339	1885	1760
TMEM60	630	630	778	601
PHTF2	1199	1155	1492	1342
LOC124901682	1	1	5	4
DDX3ILA1	5	17	8	34
MAGI2	1643	993	367	271
LOC124901684	11	5	2	3
RPL13AP17	2	3	1	0
LOC124901683	102	20	12	13
MAGI2-AS2	0	0	0	0
LOC105375366	0	0	0	0
MAGI2-AS3	160	51	407	309
LOC105375369	0	0	0	0
LOC105375370	0	0	0	0
LOC105375371	0	0	0	0
LOC105375372	0	0	0	0
GNAI1	1238	1226	1849	1345
LOC107986743	0	0	1	0
LOC107986744	0	0	0	1
LOC105375373	0	0	2	0
LOC101927269	0	0	0	0
GNAT3	0	2	0	1
LOC107986812	0	0	1	1
LOC124901685	0	1	0	0
CD36	13	10	24	2
SEMA3C	97	192	1144	403
LOC124901686	3	1	6	9
LOC105369146	0	0	0	0
LOC100128317	0	0	7	1
HGF	12	12	53	50
CACNA2D1	1258	1056	584	487
CACNA2D1-AS1	4	4	6	7
LOC124901687	32	13	11	34
LOC107986813	33	32	21	47
LOC124901688	1	1	0	0
LOC105375376	0	0	1	0
PCLO	219	140	143	110
LOC105375377	0	0	0	0
SEMA3E	116	128	1272	638
LOC105375378	2	0	0	2
LOC107986745	0	1	0	0
SEMA3A	2071	2593	1180	604
LINC03017	0	0	0	0
SEMA3D	132	171	352	395
LINC00972	0	0	0	0
GRM3	38	27	21	11
LOC105375382	12	13	27	37
ELAPOR2	1777	1405	7805	4786
LOC124901689	2	3	15	22
DMTF1-AS1	40	39	62	41
DMTF1	3914	3969	5006	5416
TMEM243	303	415	439	401
LOC105375384	97	50	142	205
TP53TG1	209	168	270	190
CROT	159	149	353	317
ABCB4	164	129	376	373
ABCB1	23	40	7	2
LOC124901834	0	0	0	0
RUNDC3B	38	36	5	22
SLC25A40	473	443	1074	1063
DBF4	1877	2716	2802	2346
LOC124901690	0	1	3	1
ADAM22	910	991	1821	1767
LOC105375386	2	2	4	11
SRI	1780	2085	1751	1168
LOC124901691	10	8	18	11
SRI-AS1	4	3	16	6
STEAP4	4	5	2	1
LOC124901692	1	0	0	0
LOC107986815	0	1	0	0
LOC124900238	0	0	0	0
LOC107986816	0	1	0	1
ZNF804B	0	1	1	4
TEX47	0	0	0	0
LOC105375387	0	0	1	0
LOC107986817	0	0	0	0
STEAP2-AS1	0	1	6	1
DPY19L2P4	3	2	6	3
STEAP1	90	128	20	18
STEAP2	984	854	325	358
LOC107986819	17	12	11	15
CFAP69	117	140	130	205
FAM237B	0	0	0	2
LOC107986715	64	48	84	160
LOC101927446	0	0	1	1
GTPBP10	664	933	1298	1060
LOC101409256	5	2	5	6
CLDN12	2044	2247	2770	2383
PTTG1IP2	0	1	2	5
LOC124901693	0	0	1	4
CDK14	1201	1306	6146	4182
LOC124901839	2	0	12	14
LOC124901694	29	10	128	223
FZD1	359	178	826	1009
LOC124901695	0	0	0	1
LINC02932	2	3	5	19
LOC107986716	1	1	0	2
LOC101927473	0	1	2	5
LOC124901697	3	1	7	8
LOC124901696	6	6	11	4
MTERF1	373	509	693	615
LOC112267986	1	2	2	3
LOC124901698	3	5	8	11
AKAP9	4283	2982	5683	5895
CYP51A1	7521	8710	5045	3393
CYP51A1-AS1	5	5	16	14
LRRD1	0	1	0	0
KRIT1	1397	1636	2670	2097
MIR1285-1	4	3	4	8
ANKIB1	2641	2614	3673	3023
TMBIM7P	0	2	0	0
GATAD1	2149	1992	2805	2362
ERVW-1	29	18	13	19
PEX1	1587	1834	1978	1497
RBM48	264	361	570	485
FAM133B	773	976	977	825
LOC105375397	0	0	2	5
CDK6	2731	2600	20926	18894
LOC112268009	54	21	331	674
CDK6-AS1	1	2	153	102
SAMD9	5	6	0	1
SAMD9L	0	1	1	2
HEPACAM2	1	0	3	3
VPS50	453	551	976	818
CALCR	248	255	101	77
MIR653	0	0	0	0
MIR489	0	0	0	0
LOC105375400	2	0	0	3
MIR4652	0	3	1	0
LOC124901811	12	7	7	6
TFPI2	281	258	124	111
TFPI2-DT	4	2	1	4
GNGT1	0	0	1	0
LOC105375402	0	0	0	0
GNG11	64	91	878	774
BET1	588	621	871	786
LOC107986820	89	65	204	235
LOC124901812	0	0	0	0
LOC112267858	7	5	5	7
LOC107986821	0	0	1	0
COL1A2-AS1	0	1	2	3
COL1A2	4162	4549	16340	7509
CASD1	1163	1012	3972	3852
LOC105375404	20	10	32	73
SGCE	450	541	1122	877
PEG10	10233	10041	42220	26596
PPP1R9A	1872	1573	1475	1438
PPP1R9A-AS1	10	5	12	16
LOC124901848	2	1	0	6
PON1	4	5	12	5
PON3	9	9	35	34
LOC107986822	103	60	217	266
PON2	510	774	2005	1565
ASB4	1	1	9	7
LOC107986823	1	1	1	3
LOC124901699	0	0	0	0
PDK4	0	1	5	1
PDK4-AS1	0	0	4	3
LOC107986746	0	0	0	0
LOC105375409	0	0	0	1
DYNC1I1	47	55	3386	2917
LOC124901700	0	0	14	18
LOC124901701	3	4	76	150
SLC25A13	4718	5533	4096	3154
MIR591	1	2	4	7
LOC105375410	0	0	0	0
LOC124901702	0	0	0	0
LOC105375411	0	0	0	0
SEM1	2392	2651	2357	1717
LOC105375412	0	0	0	0
LOC107986825	0	0	0	0
LOC105375414	0	0	0	0
LOC124901703	0	0	0	0
DLX6-AS1	0	0	0	0
DLX6	0	0	3	0
DLX5	1	0	1	0
SDHAF3	457	453	354	242
LOC107984034	4	5	4	15
LOC124901704	4	0	0	2
LOC107986826	0	0	0	0
LOC105375416	0	0	0	0
TAC1	21	43	0	1
ASNS	73	93	43	33
CZ1P-ASNS	10	4	58	59
MIR5692A1	1	1	3	5
MIR5692C2	4	0	8	13
CCZ1P-OR7E38P	97	91	133	111
OCM2	0	0	0	0
LMTK2	2954	2546	3397	2964
BHLHA15	136	152	130	114
TECPR1	584	664	1341	871
LOC124901706	69	62	98	97
LOC124901705	9	0	4	10
BRI3	1074	948	1143	838
BAIAP2L1	1326	1231	1651	1222
NPTX2	1073	1092	86	52
LOC105375419	0	0	0	0
LOC105375418	0	0	0	0
TMEM130	61	51	36	36
TRRAP	6090	3778	6785	6974
MIR3609	0	1	0	0
SCARNA28	116	144	486	320
LOC124901832	2	1	7	8
LOC101927550	78	81	153	147
SMURF1	1546	1729	2741	2298
KPNA7	1	5	5	5
MYH16	8	2	31	31
LOC105375421	13	15	41	29
ARPC1A	3216	3484	4548	3326
ARPC1B	1687	2147	1152	977
PDAP1	4381	4831	3772	2875
BUD31	592	797	598	368
MIR12119	1	0	0	0
LOC124901707	9	4	9	8
LOC124901841	3	2	0	1
ATP5MF-PTCD1	0	0	0	0
PTCD1	6	5	15	6
CPSF4	1737	2055	2513	1933
ATP5MF	1191	1289	1113	794
TRW-CCA5-1	3	8	1	2
ZNF789	455	509	622	674
ZNF394	686	914	912	634
ZKSCAN5	1258	1427	1731	1266
FAM200A	383	392	647	439
LOC105375422	1	4	7	7
ZNF655	2613	2696	3945	3480
TMEM225B	19	17	33	35
ZSCAN25	668	872	1345	1056
CYP3A5	39	11	37	55
CYP3A7-CYP3A51P	9	2	1	1
CYP3A7	1	0	1	2
CYP3A4	8	1	4	6
CYP3A43	5	3	8	5
OR2AE1	0	0	3	1
TRIM4	481	352	609	449
LOC101927610	9	9	22	12
GJC3	11	25	22	9
LOC124900245	0	0	0	0
AZGP1	3	0	0	1
AZGP1P1	0	0	0	0
LOC105375423	6	6	14	4
ZKSCAN1	3235	1858	5855	4668
ZSCAN21	370	418	441	325
ZNF3	1842	2421	2524	1930
COPS6	1600	1439	1799	1307
MCM7	12183	17329	11079	9147
MIR25	35	65	60	50
MIR93	6	8	16	12
MIR106B	3	6	19	15
AP4M1	407	546	674	521
TAF6	1809	1908	1859	1362
CNPY4	217	323	375	259
MBLAC1	27	41	39	25
LAMTOR4	1883	2127	1856	1233
TRAPPC14	463	562	565	443
MIR4658	0	0	0	0
GAL3ST4	134	112	154	92
GPC2	1625	1304	1879	1370
STAG3	154	148	241	265
CASTOR3P	288	287	1516	1227
PVRIG	106	102	411	419
LOC105375426	18	12	27	34
SPDYE3	65	53	165	131
PMS2P1	279	310	413	320
STAG3L5P-PVRIG2P-PILRB	225	254	377	351
STAG3L5P	31	29	45	44
PVRIG2P	0	0	0	0
MIR6840	9	11	9	15
PILRB	28	24	26	27
PILRA	13	10	17	23
ZCWPW1	51	61	70	79
MEPCE	1285	2005	1846	1327
PPP1R35	486	598	596	457
PPP1R35-AS1	4	5	22	18
TSC22D4-C7ORF61	0	0	0	0
SPACDR	3	2	2	0
TSC22D4	186	207	375	252
NYAP1	362	237	231	149
LOC107986829	0	0	1	0
AGFG2	206	265	278	207
LOC124901708	0	0	2	0
SAP25	88	81	123	95
LRCH4	876	990	1592	1123
FBXO24	38	40	65	40
PCOLCE-AS1	38	33	48	59
PCOLCE	467	587	3260	2712
MOSPD3	222	291	304	192
TFR2	124	92	49	29
LOC124901709	3	4	0	3
LOC124901710	11	6	6	5
ACTL6B	28	21	2	3
LOC105375429	0	0	0	0
GNB2	3380	3353	4872	3316
GIGYF1	4367	5684	6178	5000
POP7	1191	1729	1126	854
EPO	17	9	17	15
ZAN	5	9	10	17
EPHB4	6619	7882	8090	5945
SLC12A9	1014	1387	1161	875
SLC12A9-AS1	5	5	4	6
TRIP6	2612	3097	2365	1786
MIR6875	0	0	0	0
SRRT	4229	5268	4767	4392
UFSP1	66	109	98	88
ACHE	297	312	212	144
LOC105375431	7	2	0	0
MUC3A	235	147	9	9
LOC124900622	11	12	1	2
MUC12	67	59	40	28
MUC12-AS1	33	50	20	13
MUC17	3	0	0	0
TRIM56	1593	1624	1362	1298
SERPINE1	281	370	489	280
AP1S1	1230	1142	1219	773
MIR4653	5	4	4	4
VGF	1021	1085	36	9
NAT16	21	14	3	1
MOGAT3	20	21	2	0
PLOD3	1680	1674	1902	1457
ZNHIT1	1313	1649	1408	868
CLDN15	131	152	229	167
FIS1	1070	1328	1120	723
LNCPRESS1	644	838	5	1
EMSLR	1037	1058	107	67
IFT22	1030	1162	1079	699
COL26A1	2362	2871	2125	1674
LINC01007	1	1	4	1
LOC107986832	2	1	5	3
MYL10	4	11	0	1
CUX1	4331	2892	4275	3654
LOC124900244	10	8	3	7
LOC124901711	8	14	6	6
SH2B2	450	484	219	123
MIR4285	2	2	1	1
LOC107986717	0	0	0	0
SPDYE6	35	21	48	46
LOC100630923	0	0	0	0
LOC100289561	13	3	20	13
PRKRIP1	48	57	48	46
MIR548O	1	0	1	0
LOC105375433	41	22	43	44
ORAI2	797	1047	1342	1181
ALKBH4	443	525	645	451
LRWD1	861	1092	935	658
MIR5090	0	1	2	0
MIR4467	4	5	7	3
POLR2J	775	945	943	661
RASA4B	26	16	64	74
LOC124901715	1	0	1	1
POLR2J3-UPK3BL2	0	0	0	0
UPK3BL2	0	0	0	0
SPDYE2	24	19	68	52
POLR2J3	0	0	0	0
LOC124901712	0	0	0	2
RASA4	22	12	63	36
LOC124901714	0	0	0	0
POLR2J2-UPK3BL1	0	0	0	0
UPK3BL1	1	0	0	0
SPDYE2B	5	0	2	4
POLR2J2	0	0	0	0
RASA4DP	2	3	12	10
LOC124901713	0	6	4	3
FAM185A	195	222	288	275
FBXL13	142	189	191	207
LRRC17	101	258	26	28
NFE4	4	8	1	0
ARMC10	1468	1650	1441	1170
NAPEPLD	319	314	508	522
RPL19P12	21	13	24	21
LOC105375434	12	17	42	42
DPY19L2P2	14	33	57	55
PMPCB	2530	2864	4149	3001
DNAJC2	1458	1640	1228	1092
PSMC2	2629	4116	2505	1896
SLC26A5	10	6	2	4
SLC26A5-AS1	1	1	1	1
RELN	12	13	3048	3525
LOC105375435	0	0	1	1
ORC5	771	1079	898	798
LHFPL3	2	1	0	0
LHFPL3-AS1	0	0	0	1
LHFPL3-AS2	48	40	40	40
LOC101927902	1	0	0	0
LINC01004	300	150	396	548
KMT2E-AS1	261	257	488	424
KMT2E	2076	1609	3607	3252
SRPK2	2102	1790	3326	2768
LOC124901717	20	25	40	62
LOC124901718	50	18	97	139
PUS7	3042	3646	1977	1843
RINT1	793	1058	1010	794
EFCAB10	37	46	15	19
EFCAB10-AS1	19	31	42	33
ATXN7L1	973	832	358	313
CDHR3	45	33	23	15
LOC107986833	5	5	1	4
SYPL1	1837	1569	1703	1490
LOC124901719	2	1	0	0
NAMPT	4838	3439	2961	2521
CTB-30L5.1	0	0	1	0
LOC105375440	1	1	0	0
CCDC71L	527	705	1236	895
LINC02577	0	1	0	0
PIK3CG	0	0	0	1
PRKAR2B	925	1066	451	384
PRKAR2B-AS1	2	2	0	6
HBP1	792	931	1692	1068
COG5	1186	1101	1617	1481
LOC124901720	26	37	66	86
LOC124901721	5	2	11	14
GPR22	19	9	32	75
DUS4L-BCAP29	17	18	42	37
DUS4L	75	91	120	114
BCAP29	8	12	26	26
SLC26A4-AS1	1	0	1	1
SLC26A4	3	3	19	14
CBLL1-AS1	61	54	88	48
CBLL1	1271	1412	1690	1556
SLC26A3	6	2	2	11
LOC105375444	0	0	0	0
LOC105375445	0	0	0	0
DLD	2758	3366	3701	3025
LAMB1	5160	4228	13645	11325
LAMB4	1	1	2	1
LOC107986834	0	0	0	0
LOC107986835	0	0	0	1
LOC105375446	0	0	0	0
NRCAM	172	173	1252	511
LOC102724363	1	1	5	2
PNPLA8	903	1085	1648	1252
LOC124901722	4	1	7	16
THAP5	728	831	1010	993
DNAJB9	251	311	1057	901
LOC105375448	1	1	0	0
LOC107986836	0	0	0	1
LINC02903	0	0	0	0
EIF3IP1	0	1	0	0
LOC105375451	14	10	7	36
LOC105375450	3	4	15	24
LOC105375452	2	0	0	0
LOC124901723	0	0	0	0
IMMP2L	488	363	921	1491
LOC124901724	3	6	6	12
LRRN3	18	13	17	51
LOC124901725	194	138	344	801
LOC124900232	191	93	250	687
DOCK4	1576	1357	1345	1118
LOC124901727	0	2	3	0
LOC124901726	2	9	4	3
DOCK4-AS1	16	6	11	15
ZNF277	930	762	983	750
LOC124901728	0	0	0	0
LOC105375456	0	0	1	2
LOC105375457	76	66	99	103
IFRD1	1294	1646	1644	1382
LOC128031837	0	0	0	0
LSMEM1	57	40	60	54
LINC03076	0	0	1	15
LOC101928012	0	0	24	54
TMEM168	464	498	1245	1554
LOC124901729	3	1	5	3
BMT2	384	382	845	751
HRAT17	0	0	0	0
GPR85	10	9	16	16
LOC107986837	0	0	2	0
SMIM30	1077	1044	1200	849
LOC124901813	0	3	3	7
LOC124901814	0	0	1	3
PPP1R3A	1	1	0	0
FOXP2	7	12	26	16
MIR3666	0	0	0	0
MDFIC	462	593	811	663
LINC01393	2	1	2	1
LINC01392	0	0	0	0
SNORA25B	0	0	0	0
LOC100506489	0	0	0	0
LOC105375461	0	0	0	0
LOC105375462	0	0	0	0
LOC102724407	0	0	0	0
TFEC	0	0	0	0
TES	2960	2910	871	773
LOC124901730	22	10	9	14
LOC102724434	0	0	0	0
LOC105375463	0	0	0	0
LOC124900233	0	0	0	0
LOC107986838	0	1	7	2
CAV2	126	151	289	224
CAV1	432	962	96	66
COMETT	0	0	1	0
MET	1192	1556	416	657
LOC124901731	0	2	0	0
CAPZA2	3229	3620	3872	2964
LOC105375465	0	0	0	0
ST7-AS1	33	38	162	115
ST7	232	286	251	274
ST7-OT4	13	12	28	45
MIR6132	0	0	0	2
ST7-AS2	2	1	9	29
LOC124901732	0	0	1	9
ST7-OT3	2	0	6	11
LOC105375466	0	0	0	0
WNT2	1	1	20	27
LOC124900596	0	0	0	0
LOC105375467	0	0	0	0
ASZ1	0	0	0	0
LOC105375468	0	0	0	0
CFTR	25	65	35	47
CFTR-AS1	0	1	0	0
CTTNBP2	621	795	2496	1809
LOC105375469	0	2	11	27
LOC105375470	0	1	6	5
LSM8	1432	1633	2569	2333
ANKRD7	0	0	2	4
LOC102724495	0	0	0	0
LOC124901815	0	0	0	1
LOC105375471	0	0	0	1
LOC105375472	0	0	3	5
LOC107986747	0	0	0	0
LOC105375473	0	0	0	0
LOC124901816	0	1	0	0
LINC02476	0	0	0	0
LOC107986840	0	0	0	0
LOC105375477	0	0	0	0
KCND2	744	641	44	46
TSPAN12	698	785	1187	1015
LOC124901733	8	7	22	21
ING3	459	667	854	659
LOC124901734	2	6	12	9
CPED1	15	14	587	267
LOC124901735	4	1	59	75
WNT16	2	3	128	49
FAM3C	1285	1340	1522	1501
LOC124901737	1	1	0	0
LOC124901736	0	0	0	0
LOC105375478	0	0	0	2
PTPRZ1	14499	10113	840	622
AASS	17108	19083	5658	4436
LOC102724527	17	13	10	13
FEZF1	5	12	5	2
FEZF1-AS1	4	6	6	5
CADPS2	1073	1287	2886	3046
LOC105375481	4	0	1	5
LOC124901739	12	2	35	80
RNF133	3	0	11	23
RNF148	5	1	10	19
LOC124901738	4	2	5	16
LOC105375482	0	0	0	0
TAS2R16	0	0	0	0
SLC13A1	0	0	0	0
IQUB	16	25	72	52
LOC124901740	3	3	12	12
NDUFA5	1407	1632	1724	1396
ASB15	0	0	5	4
ASB15-AS1	0	0	1	0
LMOD2	1	1	42	10
WASL	2025	2269	2330	2049
WASL-DT	134	121	163	149
HYAL4	0	1	1	0
HYAL6P	0	0	0	0
SPAM1	0	2	3	3
LOC105375483	4	9	0	2
TMEM229A	16	34	41	71
LOC124901741	1	3	2	1
LOC105375484	0	0	0	0
LOC107986841	1	0	0	0
LOC101928211	0	0	0	0
LOC102724577	0	0	0	1
SSU72L6	0	0	0	1
GPR37	1675	1451	930	589
LINC03043	0	0	0	0
POT1	1173	1167	2151	1729
POT1-AS1	21	17	110	133
LINC02830	2	1	6	17
LOC101928283	4	3	10	6
LOC101928254	31	30	6	11
LOC100506664	0	1	4	2
LOC105375487	0	0	0	0
LOC105375488	4	3	1	0
GRM8	102	105	60	38
LOC101928357	1	0	0	0
LOC107986843	2	0	0	0
MIR592	0	0	0	0
LOC124901742	1	0	0	1
GRM8-AS1	1	2	1	0
ZNF800	424	469	1158	1288
LINC03012	0	0	0	1
LOC105375490	10	19	36	24
GCC1	947	1351	1446	1072
ARF5	2356	2369	3636	2406
LOC105375489	8	14	18	19
FSCN3	3	7	14	19
PAX4	2	5	2	2
SND1-DT	6	2	14	5
SND1	13105	12948	17246	13536
SND1-IT1	25	19	74	121
LRRC4	218	413	3294	2480
LOC124901743	44	12	69	113
MIR593	5	6	7	10
LOC105375493	0	0	0	0
LOC124901744	1	0	0	0
MIR129-1	0	0	0	0
LEP	4	5	2	1
RBM28	2711	3158	3078	2968
PRRT4	36	47	289	120
LOC107986845	1	1	0	1
IMPDH1	1467	1671	867	631
HILPDA	2255	1418	1381	1083
METTL2B	1562	1841	1922	1608
LINC01000	599	624	1364	1318
GARIN1A	5	7	12	14
GARIN1B	20	48	1	2
CALU	12015	12682	23040	19016
OPN1SW	16	6	27	27
TRP-AGG2-3	5	5	14	9
CCDC136	740	755	1415	1323
FLNC	1896	2785	32237	22883
FLNC-AS1	1	2	20	24
ATP6V1F	979	1114	1241	856
ATP6V1FNB	25	28	472	361
KCP	113	145	2218	1490
LOC105375497	13	3	37	52
IRF5	28	29	45	33
TNPO3	7444	7793	5774	4586
TPI1P2	23	19	25	22
LOC124901836	0	0	0	0
LOC124901863	0	0	0	0
LOC407835	8	13	10	9
TSPAN33	1185	1474	752	481
SMO	2366	3475	6136	4788
AHCYL2	1477	1157	1274	927
LOC124900234	56	31	53	113
LOC105375500	34	26	37	75
LOC107986847	4	5	6	13
STRIP2	456	548	737	627
SMKR1	10	2	11	6
NRF1	525	473	702	655
LOC105375501	4	10	3	5
MIR182	0	1	0	0
MIR96	1	0	0	0
MIR183	1	1	0	1
UBE2H	3607	3546	8267	6469
UBE2H-DT	0	1	0	0
ZC3HC1	730	1062	1105	758
KLHDC10	1473	1373	2729	2485
LINC03008	1	1	9	6
TMEM209	1269	1224	2134	1952
LOC124901745	6	4	8	9
SSMEM1	2	0	2	0
CPA2	12	8	12	9
CPA4	2	0	4	3
LOC105375503	1	0	2	0
LOC124901842	0	0	0	0
LOC124901837	0	0	0	0
CPA5	4	2	8	4
LOC105375504	0	0	2	0
CPA1	0	0	25	24
CEP41	464	573	1000	787
LOC105375505	0	0	2	0
MESTIT1	59	69	87	81
MEST	6645	7942	7510	5675
MIR335	0	0	1	1
COPG2	2571	2048	5092	3788
COPG2IT1	29	13	30	59
LOC124901746	4	8	14	27
TSGA13	2	2	6	6
KLF14	0	2	1	0
LOC105375508	0	0	2	1
LOC105375509	0	0	0	0
MIR29A	0	1	0	0
MIR29B1	0	0	0	0
LINC-PINT	132	86	52	35
LINC00513	4	3	2	6
MKLN1	3888	2962	5264	5292
MKLN1-AS	64	59	111	78
LOC124901747	14	8	18	32
PODXL	40366	44782	30027	16393
LOC107986849	1	1	8	6
LOC101928782	0	0	254	331
PLXNA4	36	50	2100	2923
LOC101928807	0	0	1	0
LOC105375511	0	0	1	0
LOC102724906	0	0	0	0
FLJ40288	1	0	0	0
LOC124900236	0	0	0	1
LOC100506937	0	0	0	0
CHCHD3	4153	4832	3077	2160
MIR3654	92	107	202	202
LOC105375512	0	0	0	0
EXOC4	2644	2296	4900	3649
MIR6133	0	1	2	1
LOC124901748	13	12	24	35
LOC124901749	33	13	74	152
LOC101928861	7	3	10	15
LOC105375514	42	34	83	98
LRGUK	130	128	45	40
SLC35B4	2332	2523	2988	2599
LOC105375518	0	0	0	0
LOC105375517	0	0	0	2
LINC03060	1	9	11	9
AKR1B1	3815	4179	2697	1848
AKR1B10	4	2	9	5
LOC105375520	16	17	10	12
AKR1B15	7	6	3	2
LOC124901750	61	32	68	95
BPGM	453	549	900	657
LOC124901751	1	0	2	5
CALD1	7485	9999	6626	4814
AGBL3	88	88	140	190
CYREN	602	905	1627	1328
TMEM140	312	385	657	608
WDR91	417	552	756	530
MIR6509	0	0	0	1
STRA8	1	0	0	0
LOC107984123	0	1	1	2
CNOT4	801	714	1366	1186
NUP205	16144	17163	14307	12020
STMP1	398	350	660	652
SLC13A4	126	120	166	258
LOC105375521	167	86	243	290
FAM180A	6	0	3	9
LOC105375522	0	1	0	1
MTPN	4157	4389	10556	8634
LOC105375523	2	2	39	44
LOC105375524	0	0	0	0
LOC124901850	0	0	0	0
CHRM2	9	6	173	123
LOC349160	3	1	9	11
MIR490	0	0	0	2
LOC105375525	0	0	1	2
PTN	646	787	3962	3347
LOC124900235	0	0	1	4
LOC105375527	0	0	12	40
DGKI	27	37	7828	7163
CREB3L2	1104	1315	4054	4278
CREB3L2-AS1	4	3	13	32
LOC124901752	3	0	4	1
LOC124901753	1	2	0	0
AKR1D1	1	8	5	0
LOC124901828	0	0	0	0
MIR4468	0	0	0	0
LOC107986749	3	4	4	1
LOC124900243	0	0	0	0
LOC124901754	2	3	1	1
TRIM24	5639	6282	7548	5466
LOC124901843	3	1	5	5
LOC124901755	159	104	196	245
SVOPL	39	51	59	41
LOC124900246	0	0	0	1
ATP6V0A4	44	50	7	3
TMEM213	8	8	4	4
KIAA1549	1441	1175	1686	1522
ZC3HAV1L	431	390	689	712
LOC107986852	25	33	22	21
