	sample1	sample2	sample3	sample4
SNORA53	23	95	25	22
IKBIP	970	645	647	940
APAF1	1895	1100	1279	2071
ANKS1B	99	50	65	126
LOC101928937	0	0	0	0
GARIN6	1	1	0	1
BLTP3B	1986	1383	1662	1944
GOLGA2P5	261	59	77	198
MIR1827	0	0	0	0
ACTR6	1003	346	582	839
DEPDC4	168	94	95	225
SCYL2	3008	3829	4215	2757
SLC17A8	3	4	0	1
LOC124903108	0	0	0	0
NR1H4	0	9	0	0
GAS2L3	842	115	84	839
ANO4	98	55	71	64
SLC5A8	10	4	1	2
UTP20	7031	1855	1386	5915
LOC124903119	1	0	0	1
ARL1	1803	2340	2537	1691
SPIC	0	0	0	0
LOC105369935	0	0	0	0
MYBPC1	1	2	1	1
LOC105369938	0	0	0	0
LOC105369937	0	0	0	0
LOC124902996	0	0	0	0
CHPT1	853	380	524	656
SYCP3	7	4	5	14
LOC124902997	3	6	3	11
GNPTAB	2055	1188	947	1820
LOC124903105	0	0	0	4
DRAM1	377	74	32	473
LOC107984548	0	0	0	1
WASHC3	150	452	714	151
NUP37	2083	733	1110	1741
PARPBP	1515	96	81	1102
PMCH	2	0	0	4
LOC124902998	42	6	1	69
LINC02456	30	10	2	48
IGF1	4	10	8	5
LINC00485	2	0	0	0
PAH	64	100	0	50
LOC124902999	3	1	0	5
LOC112267865	0	0	0	0
ASCL1	3	9	2	2
C12orf42	15	1	2	6
LOC124903096	0	0	0	0
C12orf42-AS1	0	0	0	0
LOC105369945	0	0	0	0
LINC02401	0	0	0	0
STAB2	20	3	4	25
LOC124900318	0	0	0	0
LOC105369946	0	0	0	1
LOC124903106	0	1	0	0
NT5DC3	1092	272	354	1164
LOC124903000	3	1	0	2
LOC107984433	23	28	38	15
TTC41P	17	12	20	19
LOC124903001	0	0	0	0
HSP90B1	37387	14802	13818	38304
MIR3652	0	0	0	0
UQCC6	234	176	201	216
TDG	2991	1211	1398	2027
GLT8D2	167	71	96	152
HCFC2	110	474	469	67
NFYB	2073	2445	3018	1719
LOC105369947	1	0	0	1
LINC02385	0	1	0	0
TXNRD1	10919	4096	4891	7813
LOC124903002	0	1	2	0
EID3	29	14	16	50
LOC105369949	27	2	3	29
LOC124903003	0	0	0	5
CHST11	762	2059	1418	806
MIR3922	0	0	0	0
SLC41A2	110	247	298	76
LOC105369952	3	2	3	0
NOPCHAP1	1797	2673	2592	2294
ALDH1L2	288	445	1213	361
LOC124903005	0	0	1	0
LOC414300	14	13	13	5
WASHC4	3317	1451	1918	2962
APPL2	1076	802	711	1152
C12orf75-AS1	0	0	1	0
C12orf75	560	2339	3099	476
LOC105369957	16	24	32	16
LOC105369956	0	0	0	0
LOC105369955	0	0	0	1
LOC105369958	2	5	10	1
LOC124903006	1	7	4	3
CASC18	2	1	2	4
LOC105369959	0	0	0	0
LOC107984435	2	0	0	0
LOC105369960	0	0	0	0
NUAK1	1522	1483	1317	1235
LOC124903007	4	6	2	5
CKAP4	4877	4563	4693	3852
LOC124903008	46	31	43	21
TCP11L2	140	654	845	263
POLR3B	1160	1188	1207	782
LOC100287944	3	1	1	0
RFX4	0	6	3	3
LOC100505978	2	3	5	2
RIC8B	929	1411	1468	851
LOC105369961	3	6	4	7
TMEM263	560	2387	2686	642
MTERF2	306	978	1154	242
CRY1	1484	1068	1130	1477
LOC124903009	0	0	0	0
ABTB3	832	124	212	863
LOC124900324	0	0	0	0
PWP1	3683	1015	1235	2716
LOC124903010	0	0	3	1
PRDM4	1088	952	1061	821
PRDM4-AS1	29	10	14	32
ASCL4	0	0	0	0
LOC105369963	0	0	0	0
LOC728739	32	8	45	49
LOC105369964	1	0	0	0
WSCD2	83	39	72	85
LOC124903076	0	0	0	0
LOC105369965	0	0	0	1
LOC124903077	1	0	0	2
LOC124903078	0	0	0	0
CMKLR1	255	14	9	287
LINC01498	0	0	0	1
FICD	294	113	138	224
SART3	5639	2398	2715	5259
ISCU	2004	1668	1987	1757
TMEM119	8	43	4	5
SELPLG	3	46	38	3
LOC105369968	64	43	47	87
MIR4496	0	0	0	0
CORO1C	2720	1571	1202	2820
LOC105369969	0	0	0	0
LOC124900333	0	0	0	0
SSH1	1151	3107	2557	1223
LOC101929204	50	44	33	47
MIR619	1	1	1	0
DAO	0	0	0	0
LOC124903011	0	0	0	0
SVOP	9	5	2	8
LOC105378256	1	0	0	1
USP30	265	653	772	298
USP30-AS1	0	1	1	0
ALKBH2	448	268	387	307
UNG	7178	1910	2495	4676
ACACB	796	2730	3562	846
LOC105369974	7	29	32	16
FOXN4	22	6	5	18
MYO1H	25	5	9	28
LINC01486	0	0	0	0
KCTD10	1588	2914	2810	1412
UBE3B	1271	2559	2250	1122
MMAB	724	858	1455	547
MVK	641	1037	1174	405
FAM222A	74	2893	2210	55
FAM222A-AS1	0	35	14	1
TRPV4	168	86	102	249
MIR4497	0	0	0	0
LOC105369975	3	3	3	8
GLTP	1602	832	1052	1687
TCHP	979	587	765	977
LOC124903012	3	0	0	3
GIT2	840	1422	1522	772
LOC124903013	8	1	0	12
ANKRD13A	1210	2248	3583	1100
C12orf76	314	191	200	412
LOC105369976	0	0	0	0
IFT81	860	1222	1303	882
ATP2A2	13606	25542	43199	11519
LOC124903014	19	10	8	9
ANAPC7	3456	1856	2432	2444
ARPC3	3725	2538	2499	3367
GPN3	1314	456	617	1477
FAM216A	738	220	602	1065
LOC124903016	11	0	10	20
VPS29	863	815	1000	717
LOC124903015	17	15	15	22
LOC124903099	0	0	0	0
RAD9B	14	59	101	20
PPTC7	666	1664	1684	890
TCTN1	348	751	651	272
HVCN1	176	36	68	138
LOC124903017	15	2	2	8
PPP1CC	15542	4596	5609	17187
CCDC63	21	1	11	13
MYL2	1	113	337	0
LINC01405	938	146	518	779
LINC01404	60	7	34	67
LOC105369981	0	0	0	0
CUX2	359	303	1020	244
LOC124903018	4	0	2	12
LOC105369983	3	2	3	1
MIR6760	0	0	0	0
PHETA1	867	630	761	622
LINC02356	2	0	0	6
SH2B3	2979	468	581	2652
LOC124903019	161	32	36	177
ATXN2	1550	1345	1421	1784
LOC124903094	1	0	0	3
ATXN2-AS	10	6	4	5
BRAP	1467	1113	1314	1162
LOC124903020	4	2	7	13
ACAD10	801	1500	1780	959
ALDH2	1660	3303	3741	1610
MIR6761	0	0	0	1
MAPKAPK5-AS1	1078	433	710	1055
MAPKAPK5	2556	1303	1715	2233
TMEM116	267	379	547	232
ERP29	3332	1852	1948	3416
LOC124903021	42	22	33	35
NAA25	3157	1897	2314	3058
MIR3657	3	0	0	5
LOC124903022	32	7	10	28
TRAFD1	1525	1888	2157	1092
HECTD4	1597	3497	2959	2246
MIR6861	0	0	0	0
RPL6	33986	13630	16791	32604
PTPN11	9788	5197	6250	9797
LOC124903023	8	1	1	9
LOC124903024	21	10	4	47
RPH3A	2	2	0	5
MIR1302-1	0	0	0	0
OAS1	3	2	0	1
OAS3	40	6	5	37
OAS2	3	0	0	0
DTX1	204	4	2	230
RASAL1	360	4	2	378
CFAP73	13	2	2	13
DDX54	4636	1714	1959	4195
MIR7106	0	0	0	0
RITA1	1191	719	960	919
IQCD	35	22	30	39
TPCN1	836	666	997	830
MIR6762	0	0	0	0
SLC8B1	602	151	200	507
LOC105369989	4	0	1	3
PLBD2	274	398	414	357
SDS	3	0	1	1
SDSL	36	277	382	27
LHX5	0	3	0	4
LHX5-AS1	0	0	0	0
LOC105369990	0	0	0	0
LOC105369991	0	0	0	0
LINC01234	220	8	4	200
RBM19	2995	963	1054	2165
LOC124903025	37	4	1	34
LOC105369993	0	0	1	1
LOC105369994	0	0	0	0
LOC105369995	0	0	0	0
LINC02459	0	0	2	0
TBX5	7	511	1250	11
TBX5-AS1	5	16	37	4
LOC105369998	0	0	1	0
LOC124903026	0	1	0	0
TBX3	19	790	436	8
TBX3-AS1	0	3	3	0
LOC105369999	0	0	0	0
LOC124900329	0	0	0	0
LOC124903079	0	0	0	0
LOC124903080	0	0	0	0
LOC102723639	2	2	0	0
LOC124903081	0	0	1	0
LOC124903082	0	1	0	2
LOC105370003	0	0	0	0
LOC105370002	0	0	0	0
LINC02463	3	1	1	0
LOC124900323	0	0	0	0
MED13L	2908	5846	6084	3994
MIR620	0	0	0	0
LOC105370005	0	0	0	0
MIR4472-2	1	0	0	0
LOC105370007	0	0	0	0
LOC105370008	7	0	2	1
LINC02457	0	0	1	0
LINC00173	38	32	48	54
MAP1LC3B2	2	13	12	10
LOC124903028	1	0	0	2
LINC03088	0	0	0	2
SPRING1	3816	2200	2005	3112
RNFT2	1214	724	664	1081
HRK	122	73	54	85
FBXW8	765	879	1002	737
LOC100506551	28	13	9	27
TESC	39	571	511	44
TESC-AS1	3	0	0	2
LOC105370010	1	3	4	5
FBXO21	3468	3053	4098	3459
NOS1	106	0	0	126
KSR2	66	7	1	153
LOC105370012	0	0	0	1
LOC105370011	0	0	0	3
RFC5	1854	504	573	1565
WSB2	915	639	560	803
LOC124903030	113	3	1	112
VSIG10	6098	310	348	4228
LOC124903029	187	6	15	121
LOC101928274	117	57	97	98
PEBP1	20416	6492	7919	16920
TAOK3	511	509	460	498
LOC124903031	7	4	2	7
SUDS3	6584	3553	3526	6010
LINC02460	1	0	0	0
LINC02423	1	0	0	0
LINC02440	17	0	0	20
LOC105370017	0	0	0	1
LOC107984472	0	0	0	0
LINC02439	0	0	0	0
LOC105370018	1	0	0	1
LOC105370019	1	0	0	2
LOC124900328	0	0	0	0
LOC105370020	0	0	0	0
SRRM4	85	9	6	86
LOC105370022	0	0	0	0
LOC105370021	0	0	0	0
LOC112268101	35	0	0	41
LOC105370024	0	0	0	1
HSPB8	238	1616	2498	281
LOC107984440	1	4	7	1
LOC105370026	0	0	0	1
LOC105370025	1	0	0	0
LOC124903032	0	1	0	0
LINC00934	0	2	1	1
CCDC60	6	11	19	6
LOC105370027	2	0	1	6
TMEM233	6	2	0	17
PRKAB1	604	865	1108	575
LOC124903033	60	13	18	41
CIT	2759	278	178	3112
MIR1178	1	0	0	2
LOC112268087	0	0	0	0
BICDL1	905	98	104	682
LOC124903114	0	0	0	0
RAB35	1531	1024	1098	1047
RAB35-AS1	86	49	49	81
GCN1	14936	6955	7683	15307
MIR4498	0	0	0	0
RPLP0	70550	25232	35655	68851
PXN-AS1	87	19	39	88
PXN	1769	1610	1881	1930
LOC124903034	55	19	27	63
RNU4-2	0	0	0	3
SIRT4	120	163	263	152
RNU4-1	0	0	0	0
PLA2G1B	0	2	0	0
MSI1	1094	916	968	1114
COX6A1	3709	6311	8065	3262
TRIAP1	1968	872	1059	1887
GATC	1470	723	809	1293
SRSF9	2670	743	578	2177
DYNLL1	3880	2654	3099	2339
NRAV	167	172	217	147
COQ5	1498	1467	2285	1264
RNF10	5873	5469	6354	5060
LOC128071547	0	0	0	0
POP5	718	546	564	466
CABP1-DT	52	0	0	59
CABP1	154	2	14	150
LOC105370029	1	1	2	1
MLEC	21041	13881	15849	17593
LOC124903035	25	17	8	40
LOC124903036	3	0	2	1
UNC119B	2498	1696	1831	2337
MIR4700	0	0	0	0
ACADS	210	1158	1701	259
SPPL3	1112	2396	2484	1394
XLOC_009911	0	0	1	0
HNF1A-AS1	0	2	0	1
HNF1A	3	17	3	2
C12orf43	986	522	586	629
OASL	1	0	0	2
LOC105378258	0	0	0	0
LOC105370031	0	0	0	0
LOC124900320	0	0	0	0
LOC105370030	0	0	0	0
LOC105370032	0	1	0	0
P2RX7	9	1	2	28
P2RX4	293	203	299	266
CAMKK2	1447	750	869	1361
ANAPC5	5428	3000	3446	4203
LOC124903037	0	0	0	0
RNF34	2184	1070	1202	1682
KDM2B	6890	1447	2177	8616
MIR7107	0	0	1	1
KDM2B-DT	26	16	36	110
ORAI1	723	978	1017	735
MORN3	41	27	36	43
LOC105370034	8	3	3	9
TMEM120B	1712	563	793	1630
RHOF	62	61	85	54
SETD1B	718	902	768	666
LINC01089	434	173	249	362
HPD	26	9	15	15
LOC105370035	2	1	1	1
PSMD9	914	1140	1415	737
CFAP251	116	89	98	175
LOC124903038	1	0	1	1
BCL7A	831	639	722	903
LINC02985	142	32	56	120
MLXIP	1662	1278	1078	1797
LRRC43	11	24	44	16
IL31	0	0	0	0
B3GNT4	138	15	34	174
DIABLO	795	640	801	610
LOC128125816	0	0	0	0
LOC101593348	4	4	6	5
VPS33A	2215	2072	2306	1637
CLIP1	1791	3293	3767	1661
CLIP1-AS1	2	1	2	5
ZCCHC8	1310	711	956	1222
RSRC2	2942	1888	2678	3327
KNTC1	6230	832	1088	6227
MIR9902-1	0	0	0	0
HCAR2	0	0	0	0
MIR9902-2	0	0	0	0
HCAR3	0	3	0	1
HCAR1	6	0	0	3
DENR	4786	2687	3296	4092
CCDC62	14	48	83	18
LOC124903040	1	0	0	0
HIP1R	941	797	916	961
LOC124903039	5	6	0	11
VPS37B	268	1297	1396	242
ABCB9	211	388	424	217
OGFOD2	492	368	519	504
ARL6IP4	2784	2398	3020	2426
PITPNM2	248	702	771	213
MIR4304	1	1	1	1
PITPNM2-AS1	0	3	4	0
MPHOSPH9	2019	1710	2198	1775
MTRFR	386	449	697	374
CDK2AP1	4941	1014	1407	3740
SBNO1	6697	3337	3341	8132
MIR8072	0	0	0	0
SBNO1-AS1	40	47	46	46
KMT5A	628	1130	1230	585
RILPL2	145	330	373	118
LOC124903041	0	1	0	0
SNRNP35	373	269	322	283
RILPL1	240	878	1314	302
MIR3908	0	0	0	0
LOC124903042	6	6	7	12
TMED2-DT	32	13	19	48
TMED2	7774	3493	3730	6954
DDX55	1340	264	358	1291
LOC105370041	48	3	2	29
SNORA9B	8	0	1	7
EIF2B1	1724	953	1100	1362
GTF2H3	1697	889	1208	1443
TCTN2	242	265	329	207
ATP6V0A2	2854	1390	1439	2144
LOC105370042	84	11	16	59
DNAH10	12	175	135	23
LOC105370044	0	0	0	0
LOC124903043	0	10	11	0
CCDC92	26	1120	1085	58
ZNF664-RFLNA	9	3	7	3
ZNF664	2018	4831	5277	2099
RFLNA	13	1	0	18
NCOR2	3478	3947	3503	4800
MIR6880	0	0	0	0
LOC124903044	9	8	5	15
LOC105370047	15	4	0	16
LOC101927436	0	0	0	0
LOC124903045	1	0	0	0
SCARB1	1977	739	725	2111
LOC124903046	22	50	58	26
LOC105370050	2	0	0	0
UBC	13230	15766	22863	13561
MIR5188	1	0	2	4
TRA-TGC3-2	0	0	1	0
TRD-GTC2-9	2	2	4	4
TRF-GAA1-4	0	2	6	6
TRD-GTC2-10	15	12	10	15
TRA-TGC4-1	7	9	13	4
DHX37	3331	618	747	2193
BRI3BP	1251	392	448	975
THRIL	0	0	0	0
LOC105370052	7	0	1	7
AACS	2543	1226	1837	2258
LOC105370053	7	0	0	1
TMEM132B	3224	285	143	4232
LOC105370054	1	0	0	3
LOC107984445	4	0	0	9
LOC105370055	0	0	0	2
LOC124903047	0	0	0	0
LINC00939	4	0	2	6
LINC02826	4	0	3	1
LOC105370058	0	0	0	3
LOC105370056	1	0	0	0
LINC02359	0	0	0	0
LOC107984447	0	0	0	0
LOC105379613	1	0	0	1
LOC101927531	2	0	0	7
LOC107984448	1	0	0	0
LINC02825	0	0	0	0
LOC124903048	0	0	0	0
LINC02350	0	0	0	0
LINC02347	1	0	0	0
LOC100996671	0	0	0	0
LINC02824	0	1	0	0
LINC00944	0	0	0	0
LINC00943	0	0	1	0
LINC02372	0	0	0	0
LOC105370061	0	0	0	0
LINC02405	0	0	0	0
LOC105370063	0	0	0	0
LOC107984449	20	1	8	16
LOC107984450	4	0	0	7
LOC105370062	0	0	0	0
LOC105370064	0	0	0	0
LOC124903049	0	0	0	0
LINC02376	0	0	0	0
LOC124903050	0	2	0	2
LINC02375	0	0	0	0
LOC105370066	0	0	0	1
LOC105370067	0	0	0	1
LOC124903051	0	0	0	1
LINC02411	0	0	0	0
LOC105370068	0	0	0	0
LOC105370069	0	0	0	0
LOC124903052	0	0	0	0
LINC02393	0	0	0	0
LINC00508	0	1	0	0
LINC00507	0	0	0	0
LINC02441	0	0	0	0
LOC105370071	0	0	0	0
LINC02369	0	1	0	0
LINC02368	0	0	0	0
LOC107987176	0	0	0	0
TMEM132C	45	109	58	91
MIR3612	0	0	0	0
SLC15A4	1276	578	768	1258
LOC124903083	77	18	46	68
LOC100128276	0	4	3	2
GLT1D1	130	180	305	118
LOC124903084	0	0	2	1
LOC105370073	0	0	0	0
TMEM132D	404	5	8	530
LOC124903086	1	0	0	0
TMEM132D-AS1	0	0	0	3
TMEM132D-AS2	3	0	0	2
LOC105370074	1	1	0	12
LOC124903085	16	0	0	37
LOC105370076	0	0	0	0
LOC124903087	1	0	0	0
LINC02418	4	1	0	4
LOC105370077	3	0	0	0
LINC02419	0	0	0	0
LOC124903088	0	0	0	2
FZD10-AS1	13	0	0	15
FZD10	151	5	2	189
LOC107984480	0	0	0	0
LOC101927786	0	0	0	0
PIWIL1	50	1	1	36
RIMBP2	33	255	174	55
LOC105370080	1	0	0	3
STX2	987	648	816	1054
LOC124903053	1	0	2	0
RAN	29058	7395	9417	23995
ADGRD1	19	2174	2665	35
LOC124903054	1	4	8	1
ADGRD1-AS1	0	2	3	0
LOC107984452	0	0	0	0
LINC01257	0	0	0	1
LOC105370082	11	0	2	11
LOC107987177	0	0	0	0
LOC100128002	0	0	0	0
LINC02415	0	0	0	0
LOC124903055	1	0	0	3
LINC02370	0	0	0	0
LOC124903090	1	0	0	0
LOC101929974	3	0	0	5
LOC124903056	0	0	0	0
LOC105370084	0	0	0	0
LINC02414	13	0	0	3
LOC105370086	2	0	0	1
LOC100996701	0	0	0	0
LOC124903057	5	0	0	4
LOC105370087	1	0	0	4
SFSWAP	2263	955	1119	2281
LOC105370088	1	0	0	1
MMP17	581	4	3	621
LOC124903058	0	2	1	3
LOC124903059	2	0	1	0
ULK1	2299	1597	1453	1723
PUS1-AS1	15	3	6	6
PUS1	1484	184	192	964
EP400	2113	1489	1329	3019
SNORA49	100	232	308	173
EP400P1	95	89	88	102
LOC107987169	28	36	29	39
DDX51	1089	510	670	781
NOC4L	1055	333	369	690
LINC02361	16	19	44	18
GALNT9	4	1	0	5
LOC105370091	1	1	1	0
GALNT9-AS1	36	0	0	30
LOC101928416	0	0	0	0
LOC105370092	8	3	4	5
LOC112268102	7	1	5	6
LOC124903060	0	1	0	0
MUC8	0	0	0	0
FBRSL1	1920	1106	1142	1415
LOC124903061	33	57	83	38
MIR6763	1	0	1	1
LOC124903062	0	0	4	1
LOC105370094	0	0	2	0
LRCOL1	2	1	1	1
P2RX2	37	3	1	33
POLE	5519	993	1226	5105
PXMP2	349	474	646	182
LOC124903063	31	29	34	21
PGAM5	5797	1511	1864	4390
ANKLE2	3234	2134	2554	2615
GOLGA3	3223	4360	4268	3479
CHFR	2714	859	1114	2420
CHFR-DT	9	6	16	15
LOC124903065	11	28	34	23
ZNF605	1431	982	1005	1508
LOC124903064	3	10	22	4
ZNF26	663	245	307	635
ZNF84-DT	1	0	0	0
ZNF84	3026	1442	1907	3237
ZNF140	179	101	107	101
ZNF891	597	171	179	776
ZNF10	532	474	566	515
ZNF268	2526	1293	1435	1997
ANHX	0	0	0	0
FAM230C	0	0	0	0
LOC105379278	0	0	0	0
LOC124903275	0	0	0	0
LINC00417	0	0	0	0
ANKRD20A9P	0	0	0	1
LINC00408	0	0	0	0
LINC00442	0	0	0	0
LOC107984132	0	0	0	0
TUBA3C	0	0	0	0
LOC101928697	0	0	0	0
LOC124900335	3	4	8	11
ANKRD26P3	2	0	0	0
LINC00421	0	0	0	0
TPTE2	0	1	1	6
TPTE2-AS1	1	1	0	1
MPHOSPH8	880	840	934	863
PSPC1	2721	1661	1841	1806
ZMYM5	354	450	576	279
ZMYM2	8872	7374	8366	9559
LOC124903265	0	0	0	0
LINC01072	1	0	1	0
LOC105370101	1	1	0	0
LOC124903128	0	7	7	0
GJA3	25	4235	4479	30
LOC107984553	0	1	0	0
GJB2	3	22	57	7
GJB6	0	0	1	0
LOC105370102	0	0	0	0
CRYL1	28	290	525	16
MIR4499	0	0	0	0
LOC105370103	2	0	2	1
IFT88	256	682	663	246
IL17D	70	533	638	55
EEF1AKMT1	131	154	240	102
XPO4	4888	9019	10740	4672
LOC124903129	14	3	5	9
LINC00367	2	0	0	2
LOC124903269	0	0	0	0
LATS2	1075	1063	1108	1242
LOC105370104	4	0	0	1
LOC124900339	3	0	2	3
SAP18	3063	2709	3024	2721
SKA3	2911	123	112	2094
MRPL57	1913	1085	1226	1242
LINC01046	0	0	0	1
LOC105370105	0	0	0	0
LOC101928764	5	4	6	2
MIPEPP3	143	101	81	95
LINC00539	13	0	4	8
GRK6P1	3	2	2	11
ZDHHC20	4788	1834	1633	4320
LOC124903130	7	4	1	13
LOC124903131	4	0	0	5
MICU2	1237	1357	1603	1238
LOC124903270	1	0	0	0
FGF9	8	149	112	6
LOC124903132	0	0	0	0
LINC00424	0	0	0	0
LOC105370108	138	35	34	216
LINC00540	70	18	36	58
LOC107984599	3	8	9	13
LOC124903133	1	1	1	2
LINC00621	83	8	26	52
LOC105370109	3	0	0	1
BASP1P1	0	0	0	3
LOC124903230	11	1	5	4
LOC105370111	0	0	0	0
LOC105370112	0	0	0	0
LOC124903134	1	0	0	0
SGCG	3	18	9	7
LINC00362	0	0	0	0
LOC107984585	4	4	6	10
SACS	7687	4125	5786	8041
SACS-AS1	12	3	3	9
LINC00327	6	61	95	1
LOC124903135	1	47	65	1
TNFRSF19	38	10189	28733	23
LOC105370113	5	3	0	7
MIPEP	1116	780	750	966
PCOTH	0	0	1	0
C1QTNF9B	1	0	1	1
ANKRD20A19P	3	0	0	0
LOC105370115	0	1	0	0
SPATA13	3462	396	512	3121
LOC124903136	0	0	0	0
MIR2276	3	0	0	3
SPATA13-AS1	3	0	0	11
C1QTNF9	1	3	0	1
LINC00566	0	0	0	0
PARP4	3860	2862	3142	3618
LOC105370117	12	2	4	18
LOC105370295	45	2	3	35
LOC101927375	47	0	7	52
TPTE2P6	19	3	9	23
LOC107984610	0	0	0	1
ATP12A	81	0	0	103
LOC105370118	0	0	0	0
RNF17	24	2	4	25
CENPJ	2098	393	517	1912
TPTE2P1	45	40	50	38
LOC105370119	60	3	4	51
LOC124900613	0	0	0	0
PABPC3	38	6	4	44
LOC105370120	0	0	0	0
AMER2	3	12	3	2
LINC00463	0	0	0	0
LINC01053	0	0	0	1
LOC105370121	0	0	1	0
MTMR6	792	1339	1497	706
NUP58	4614	2276	2923	5497
ATP8A2	561	1000	304	470
LOC105370122	1	1	0	6
SHISA2	359	1113	390	808
LINC00415	0	0	0	0
RNF6	1042	1563	1595	984
CDK8	1591	1750	1938	1663
WASF3	2103	1716	1773	2322
LOC107984597	22	5	4	19
GPR12	2	0	0	1
LOC105370124	16	5	1	15
USP12	1493	864	808	1323
USP12-AS1	9	5	2	15
USP12-DT	4	6	5	1
LOC124903137	6	0	2	2
LINC00412	3	1	3	4
RPL21	16345	6249	8261	15755
SNORD102	35	9	6	27
SNORA27	58	14	11	47
RASL11A	35	23	12	28
LOC105370126	3	0	1	0
LOC124903138	0	1	0	0
GTF3A	2502	1687	2267	2120
MTIF3	727	555	746	698
LNX2	1196	707	871	1042
POLR1D	3887	1155	1451	4189
LOC105370129	0	0	0	0
GSX1	1	0	0	0
PLUT	0	0	0	1
LOC124903139	0	0	0	0
LOC105370130	0	0	0	0
PDX1	1	5	0	0
LINC00543	0	1	1	1
CDX2	27	38	2	9
URAD	0	2	1	0
LOC105370132	0	0	0	0
FLT3	29	0	0	15
PAN3-AS1	40	45	42	38
PAN3	1610	673	641	1789
LOC124903140	50	21	28	74
FLT1	6580	892	494	4499
LOC124903141	6	0	0	3
LOC124903142	1	1	0	0
LOC105370135	0	0	0	1
POMP	3976	2032	2301	3062
LOC124903143	27	12	5	10
SLC46A3	17	356	514	6
MTUS2	27	1643	3605	46
LOC124903144	0	5	3	0
MTUS2-AS1	0	3	9	0
SLC7A1	4741	2106	2597	5316
LOC102723345	27	2	7	24
LOC105370139	0	0	0	0
UBL3	963	1265	1164	943
LINC00297	0	0	0	0
LINC00572	0	0	0	0
LINC00544	0	0	0	0
LINC00365	0	0	2	0
LINC00384	0	0	0	0
LINC00385	0	1	0	0
KATNAL1	645	1146	1591	761
LOC102723381	0	1	5	7
LOC124903145	2	3	3	7
LINC00426	1	0	0	1
LINC01058	3	1	2	2
UBE2L5	6	7	2	4
LOC107984577	12	3	1	1
HMGB1	16948	3588	4300	13069
USPL1	1242	858	1130	1096
TRN-GTT2-4	9	7	10	5
ALOX5AP	1	2	0	0
LOC124903146	0	0	0	0
LINC00398	0	0	0	0
LINC00545	30	0	0	24
TEX26-AS1	3	0	0	2
MEDAG	82	13	0	110
TEX26	0	5	0	0
LOC105370145	0	0	0	0
LOC124903147	0	0	1	0
LOC102723392	0	0	0	0
HSPH1	8150	3123	3585	5398
LOC105370148	6	3	8	10
B3GLCT	412	435	384	260
LOC124903148	0	0	0	0
LOC105370150	1	0	0	0
RXFP2	0	0	0	0
LOC105370152	0	0	0	0
LOC124903150	0	0	0	0
EEF1DP3	8	2	2	6
LOC124900336	22	5	2	23
LOC124903149	2	0	0	0
FRY-AS1	6	11	6	10
FRY	428	900	550	575
ZAR1L	12	1	1	17
BRCA2	2098	243	219	2080
N4BP2L1	115	31	23	129
LOC124903256	0	0	0	0
N4BP2L2	2402	2197	3035	2184
MICOS10P1	12	27	17	18
N4BP2L2-IT2	0	0	0	0
PDS5B-DT	1	0	0	1
PDS5B	1598	1461	1458	1877
LINC00423	0	0	0	0
LOC124903151	0	0	0	0
KL	1	3	1	1
STARD13	238	320	421	316
STARD13-AS	3	4	5	4
LINC02344	0	0	0	0
LOC124903152	1	0	1	1
LOC102723406	0	0	1	0
LOC107984551	0	0	0	0
RFC3	2524	314	368	2501
LOC105370156	2	0	0	5
LOC107984589	1	0	1	1
LOC124903153	2	2	4	19
LOC124900343	0	0	0	0
LOC124903154	1	0	3	7
LINC02343	0	0	0	0
LINC00457	0	0	0	0
LOC105370159	1	0	0	0
LOC107987189	0	0	0	0
LOC124903231	4	0	1	3
NBEA	1322	2164	1840	2283
LOC124903232	27	10	6	37
MAB21L1	2	10	4	10
LOC105370161	0	0	0	0
LOC124903224	0	0	0	0
LINC00445	0	0	0	1
DCLK1	5215	101	61	4519
LOC105370163	2	0	0	4
LOC107984604	0	0	0	0
CCDC169-SOHLH2	0	0	0	0
SOHLH2	24	1	2	37
CCDC169	758	84	88	742
SPART	4944	998	1019	3695
SPART-AS1	31	3	3	10
CCNA1	68	2	2	68
LOC124903155	0	0	0	0
LOC124903157	1	0	0	0
SERTM1	32	38	15	28
LOC102723490	5	5	6	0
LOC124903156	0	0	0	0
LOC124903158	0	1	0	0
RFXAP	125	123	135	186
SMAD9	89	1884	2185	140
ALG5	643	465	542	429
EXOSC8	2037	689	981	1732
SUPT20H	2828	2013	2586	2554
CSNK1A1L	3	4	1	3
LOC105377814	0	0	0	0
LOC124903159	1	2	1	1
LINC01048	0	0	0	0
LINC00547	0	0	0	0
POSTN	104	1061	228	94
TRPC4	81	19	5	86
LOC124903160	13	0	0	7
LINC02334	8	4	10	2
LINC00571	1	9	10	1
UFM1	1729	1042	1187	1784
LINC00437	2	2	2	2
LOC105370167	0	0	0	1
LINC00366	0	0	0	0
FREM2	3348	4982	2623	5968
FREM2-AS1	1	3	0	1
STOML3	0	0	0	0
PROSER1	1484	459	444	1545
NHLRC3	559	599	735	637
LOC105370169	0	1	0	0
LOC105370168	1	1	3	1
LOC107984579	0	1	1	0
LOC124903161	0	0	1	0
LOC107984580	0	1	1	1
LHFPL6	60	519	764	27
LOC124903266	0	0	0	0
LOC105370170	0	2	1	0
LOC112268119	0	6	8	2
COG6	815	1425	1562	876
MIR4305	1	0	0	0
LOC124903255	0	0	0	0
